links_bchighwaycam,links_imageDisplay,links_imageThumbnail,links_replayTheDay,id,highway_number,highway_locationDescription,camName,caption,credit,orientation,latitude,longitude
https://images.drivebc.ca/bchighwaycam/pub/html/www/639.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/639.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/639.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=639,639,97,Southern Interior Region,Highway 97 at Highway 97C - E,"Highway 97 at Highway 97C junction about 5 km south of Westbank, looking east.",,E,49.804376 ,-119.665134 
https://images.drivebc.ca/bchighwaycam/pub/html/www/640.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/640.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/640.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=640,640,97,Southern Interior Region,Highway 97 at Highway 97C - S,"Highway 97 at Highway 97C junction about 5 km south of Westbank, looking south.",,S,49.804376 ,-119.665134 
https://images.drivebc.ca/bchighwaycam/pub/html/www/641.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/641.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/641.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=641,641,19,,Aulds Road - N,"Highway 19 at Aulds Road in Nanaimo, looking north.",,N,49.234481 ,-124.052334 
https://images.drivebc.ca/bchighwaycam/pub/html/www/642.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/642.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/642.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=642,642,19,,Aulds Road - W,"Highway 19 at Aulds Road in Nanaimo, looking west.",,W,49.234481 ,-124.052334 
https://images.drivebc.ca/bchighwaycam/pub/html/www/643.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/643.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/643.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=643,643,19,,Aulds Road - E,"Highway 19, at Aulds Road in Nanaimo, looking east.",,E,49.234481 ,-124.052334 
https://images.drivebc.ca/bchighwaycam/pub/html/www/644.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/644.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/644.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=644,644,19,,Aulds Road - S,"Highway 19 at Aulds Road in Nanaimo, looking south.",,S,49.234481 ,-124.052334 
https://images.drivebc.ca/bchighwaycam/pub/html/www/645.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/645.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/645.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=645,645,19,,Northfield Road - N,"Highway 19 at Northfield Road in Nanaimo, looking north.",,N,49.188466 ,-124.002467 
https://images.drivebc.ca/bchighwaycam/pub/html/www/646.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/646.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/646.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=646,646,19,,Northfield Road - W,"Highway 19 at Northfield Road in Nanaimo, looking west.",,W,49.188466 ,-124.002467 
https://images.drivebc.ca/bchighwaycam/pub/html/www/647.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/647.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/647.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=647,647,19,,Northfield Road - E,"Highway 19 at Northfield Road in Nanaimo, looking east",,E,49.188466 ,-124.002467 
https://images.drivebc.ca/bchighwaycam/pub/html/www/648.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/648.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/648.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=648,648,19,,Northfield Road - S,"Highway 19 at Northfield Road in Nanaimo, looking south.",,S,49.188466 ,-124.002467 
https://images.drivebc.ca/bchighwaycam/pub/html/www/649.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/649.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/649.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=649,649,4,,Highway 4 at Alberni Highway - N,"Highway 4 at Alberni Highway (Highway 4A) junction, about 2 km west of Coombs, looking north.",,N,49.303630 ,-124.454829 
https://images.drivebc.ca/bchighwaycam/pub/html/www/650.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/650.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/650.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=650,650,4,,Highway 4 at Alberni Highway - W,"Highway 4 at Alberni Highway (Highway 4A) junction, about 2 km west of Coombs, looking west.",,W,49.303630 ,-124.454829 
https://images.drivebc.ca/bchighwaycam/pub/html/www/651.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/651.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/651.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=651,651,4,,Highway 4 at Alberni Highway - E,"Highway 4 at Alberni Highway (Highway 4A) junction, about 2 km west of Coombs, looking east.",,E,49.303630 ,-124.454829 
https://images.drivebc.ca/bchighwaycam/pub/html/www/652.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/652.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/652.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=652,652,17,Victoria,Royal Oak - N,"Highway 17 at Royal Oak Drive, looking north.",,N,48.498786 ,-123.384967 
https://images.drivebc.ca/bchighwaycam/pub/html/www/653.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/653.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/653.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=653,653,17,Victoria,Royal Oak - W,"Highway 17 at Royal Oak Drive, looking west.",,W,48.498786 ,-123.384967 
https://images.drivebc.ca/bchighwaycam/pub/html/www/654.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/654.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/654.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=654,654,17,Victoria,Royal Oak - E,"Highway 17 at Royal Oak Drive, looking east.",,E,48.498786 ,-123.384967 
https://images.drivebc.ca/bchighwaycam/pub/html/www/655.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/655.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/655.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=655,655,17,Victoria,Royal Oak - S,"Highway 17 at Royal Oak Drive, looking south.",,S,48.498786 ,-123.384967 
https://images.drivebc.ca/bchighwaycam/pub/html/www/656.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/656.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/656.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=656,656,1,Fraser Valley,Cole Road - W,"Highway 1 at Cole Road Rest Area, looking west.",,W,49.057500 ,-122.177000 
https://images.drivebc.ca/bchighwaycam/pub/html/www/657.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/657.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/657.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=657,657,5,Coquihalla,Mine Creek,"Highway 5 southbound at Mine Creek Road, looking south.",,S,49.686414 ,-121.013756 
https://images.drivebc.ca/bchighwaycam/pub/html/www/658.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/658.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/658.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=658,658,17,,Hwy 17 at 104 Avenue eastbound,"Highway 17 at 104 Avenue eastbound along Highway 17.",,W,49.191554 ,-122.738122 
https://images.drivebc.ca/bchighwaycam/pub/html/www/659.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/659.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/659.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=659,659,17,,104 Avenue at Hwy 17 westbound,"104 Avenue at Highway 17, looking westbound.",,W,49.191554 ,-122.738122 
https://images.drivebc.ca/bchighwaycam/pub/html/www/660.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/660.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/660.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=660,660,17,,104 Avenue at Hwy 17 eastbound,"104 Avenue at Highway 17, looking east.",,E,49.191554 ,-122.738122 
https://images.drivebc.ca/bchighwaycam/pub/html/www/661.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/661.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/661.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=661,661,17,,Hwy 17 at 104 Avenue southbound,"Highway 17 at 104 Avenue, looking southbound.",,SE,49.191554 ,-122.738122 
https://images.drivebc.ca/bchighwaycam/pub/html/www/662.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/662.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/662.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=662,662,1,Horseshoe Bay to Lynn Valley,Hwy 1 at Hadden Drive Ramp - W,"Highway 1 at Hadden Drive off-ramp for Taylor Way, looking west.",,W,49.336046 ,-123.126130 
https://images.drivebc.ca/bchighwaycam/pub/html/www/663.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/663.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/663.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=663,663,1,Horseshoe Bay to Lynn Valley,Hwy 1 at Hadden Drive Ramp - E,"Highway 1 at Hadden Drive off-ramp for Taylor Way, looking east.",,E,49.336046 ,-123.126130 
https://images.drivebc.ca/bchighwaycam/pub/html/www/664.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/664.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/664.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=664,664,1,Vancouver Island,Bamberton - N,"Highway 1 south of Mill Bay Rd Overpass at the Bamberton Park Entrance, looking north.",,N,48.601050 ,-123.535073 
https://images.drivebc.ca/bchighwaycam/pub/html/www/665.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/665.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/665.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=665,665,99,Sea-to-Sky Highway,Alice Lake - S,"Highway 99 at Squamish Valley Road, looking south.",,S,49.787500 ,-123.134028 
https://images.drivebc.ca/bchighwaycam/pub/html/www/666.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/666.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/666.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=666,666,5,Coquihalla,Portia - N,"Highway 5 at the northbound Portia Chain Up, looking north.",,N,49.508416 ,-121.198941 
https://images.drivebc.ca/bchighwaycam/pub/html/www/667.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/667.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/667.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=667,667,5,Coquihalla,Portia - S,"Highway 5 at the northbound Portia Chain Up, looking south.",,S,49.508416 ,-121.198941 
https://images.drivebc.ca/bchighwaycam/pub/html/www/668.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/668.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/668.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=668,668,1,Trans Canada Highway,One-Mile Hill - W,"Highway 1 about 4 km west of Revelstoke, looking west.",,W,50.991627 ,-118.262827 
https://images.drivebc.ca/bchighwaycam/pub/html/www/669.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/669.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/669.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=669,669,1,Trans Canada Highway,One-Mile Hill - E,"Highway 1 about 4 km west of Revelstoke, looking east.",,E,50.991627 ,-118.262827 
https://images.drivebc.ca/bchighwaycam/pub/html/www/670.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/670.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/670.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=670,670,1,Trans Canada Highway,Griffin Lake - W,"Highway 1 about 27 km west of Revelstoke by Griffin Lake, looking west.",,W,50.967606 ,-118.506936 
https://images.drivebc.ca/bchighwaycam/pub/html/www/671.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/671.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/671.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=671,671,1,Trans Canada Highway,Griffin Lake - E,"Highway 1 about 27 km west of Revelstoke by Griffin Lake, looking east.",,E,50.967606 ,-118.506936 
https://images.drivebc.ca/bchighwaycam/pub/html/www/672.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/672.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/672.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=672,672,1,Trans Canada Highway,Eagle River - E,"Highway 1 about 33 km west of Revelstoke, looking east.",,E,50.971122 ,-118.587728 
https://images.drivebc.ca/bchighwaycam/pub/html/www/673.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/673.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/673.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=673,673,1,Trans Canada Highway,Eagle River - W,"Highway 1 about 33 km west of Revelstoke, looking west.",,W,50.971122 ,-118.587728 
https://images.drivebc.ca/bchighwaycam/pub/html/www/674.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/674.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/674.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=674,674,5,Coquihalla,Box Canyon - N,"Highway 5 near Box Canyon Chain Up, looking north.",,N,49.575593 ,-121.179854 
https://images.drivebc.ca/bchighwaycam/pub/html/www/675.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/675.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/675.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=675,675,5,Coquihalla,Box Canyon - S,"Highway 5 near Box Canyon Chain Up, looking south.",,S,49.575593 ,-121.179854 
https://images.drivebc.ca/bchighwaycam/pub/html/www/676.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/676.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/676.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=676,676,5,Coquihalla,Zopkios Northbound - N,"Highway 5 northbound at Zopkios Rest Area near the Coquihalla Summit looking north.",,N,49.595047 ,-121.119617 
https://images.drivebc.ca/bchighwaycam/pub/html/www/677.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/677.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/677.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=677,677,5,Coquihalla,Zopkios Northbound - S,"Highway 5 northbound at Zopkios Rest Area near the Coquihalla Summit looking south.",,S,49.595047 ,-121.119617 
https://images.drivebc.ca/bchighwaycam/pub/html/www/682.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/682.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/682.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=682,682,17,,Deltaport Way - S,"Hwy 17 (South Fraser Perimeter Rd) at Deltaport Way in South Delta, looking south.",,S,49.057929 ,-123.056903 
https://images.drivebc.ca/bchighwaycam/pub/html/www/683.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/683.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/683.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=683,683,1,Ironworkers Memorial Bridge to Port Mann,Brunette,"Highway 1 west of the Brunette Avenue overpass in Coquitlam, looking west.",'* View will change temporarily when operators monitor incidents and traffic flow.',W,49.238343 ,-122.884297 
https://images.drivebc.ca/bchighwaycam/pub/html/www/684.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/684.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/684.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=684,684,1,Ironworkers Memorial Bridge to Port Mann,Coquitlam,"Highway 1 east of the Brunette Avenue overpass in Coquitlam, looking east.",'* View will change temporarily when operators monitor incidents and traffic flow.',E,49.231024 ,-122.850601 
https://images.drivebc.ca/bchighwaycam/pub/html/www/685.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/685.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/685.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=685,685,5,Coquihalla,Coquihalla Summit - N,"Highway 5 about 7 km north of Zopkios Brake Check, looking north.",,N,49.594769 ,-121.081900 
https://images.drivebc.ca/bchighwaycam/pub/html/www/686.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/686.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/686.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=686,686,5,Coquihalla,Coquihalla Summit - S,"Highway 5 about 7 km north of Zopkios Brake Check, looking south.",,S,49.594769 ,-121.081900 
https://images.drivebc.ca/bchighwaycam/pub/html/www/687.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/687.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/687.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=687,687,5,Coquihalla,Britton Creek - N,"Highway 5 at Britton Creek Rest Area northbound turnoff, looking north.",,N,49.647946 ,-121.002690 
https://images.drivebc.ca/bchighwaycam/pub/html/www/688.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/688.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/688.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=688,688,5,Coquihalla,Britton Creek - S,"Highway 5 at Britton Creek Rest Area northbound turnoff, looking south.",,S,49.647946 ,-121.002690 
https://images.drivebc.ca/bchighwaycam/pub/html/www/689.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/689.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/689.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=689,689,99,Sea-to-Sky Highway,Culliton - N,"Highway 99 about 24 km north of Squamish, looking north.",,N,49.892557 ,-123.160917 
https://images.drivebc.ca/bchighwaycam/pub/html/www/690.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/690.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/690.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=690,690,99,Sea-to-Sky Highway,Culliton - S,"Highway 99 about 24 km north of Squamish, looking south.",,S,49.892557 ,-123.160917 
https://images.drivebc.ca/bchighwaycam/pub/html/www/691.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/691.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/691.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=691,691,99,Sea-to-Sky Highway,Daisy Lake - N,"Highway 99 at Daisy Lake Road, looking north.",,N,49.972524 ,-123.142694 
https://images.drivebc.ca/bchighwaycam/pub/html/www/692.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/692.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/692.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=692,692,99,Sea-to-Sky Highway,Daisy Lake - S,"Highway 99 at Daisy Lake Road, looking south.",,S,49.972524 ,-123.142694 
https://images.drivebc.ca/bchighwaycam/pub/html/www/693.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/693.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/693.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=693,693,99,Sea-to-Sky Highway,Brew Creek - N,"Highway 99 near Brew Creek Forest Service Road, looking north.",,N,50.045432 ,-123.126473 
https://images.drivebc.ca/bchighwaycam/pub/html/www/694.html,https://images.drivebc.ca/bchighwaycam/pub/cameras/694.jpg,https://images.drivebc.ca/bchighwaycam/pub/cameras/tn/694.jpg,https://images.drivebc.ca/ReplayTheDay/player.html?cam=694,694,99,Sea-to-Sky Highway,Brew Creek - S,"Highway 99 near Brew Creek Forest Service Road, looking south.",,S,50.045432 ,-123.126473 
